"Number","Start Time","End Time","Duration","Symbol Duration","TTS Symbol Duration","TTS Speed Closest","Speaker","Text"
"652","00:37:49,884","00:37:53,248","3.364","0.04153086419753086","0.0452063492063492","2.5","female","and they remembered it, and it was important for them as a language, and so on..."
"653","00:37:53,273","00:37:57,200","3.927","0.0714","0.06755555555555556","1.7","female","Forty years ago, not all of them died, not all of them."
"654","00:37:57,200","00:37:58,200","1.0","0.1","0.09532275132275132","1.2","female","Well, yes."
"655","00:37:58,200","00:38:03,296","5.096","0.06794666666666667","0.06755555555555556","1.7","female","And in our country, especially in Halychyna, at least the Bandera movement,"
"656","00:38:03,321","00:38:08,005","4.684","0.1201025641025641","0.1131005291005291","1.0","female","what about in Kyiv, Kharkiv, and Odesa?"
"657","00:38:08,030","00:38:11,200","3.17","0.04953125","0.049439153439153435","2.3","female","I understand that they had more dissidents in the Baltic states."
"658","00:38:11,200","00:38:13,200","2.0","0.07142857142857142","0.06755555555555556","1.7","female","They didn't have dissidents."
"659","00:38:13,200","00:38:14,383","1.183","0.039433333333333334","0.0452063492063492","2.5","female","It's a very complicated issue."
"660","00:38:14,408","00:38:17,175","2.767","0.05220754716981132","0.05147089947089947","2.2","female","The statistics there seem to be Ukrainian and Baltic."
"661","00:38:17,200","00:38:19,668","2.468","0.044071428571428574","0.0452063492063492","2.5","female","The question is that the Baltics themselves once told me"
"662","00:38:19,692","00:38:21,200","1.508","0.04864516129032258","0.04791534391534392","2.4","female","that they all are nationalists."
"663","00:38:21,200","00:38:22,882","1.682","0.048057142857142854","0.04791534391534392","2.4","female","We don't have any non-nationalists."
"664","00:38:23,470","00:38:27,200","3.73","0.05567164179104478","0.054603174603174605","2.1","female","Unlike the Ukrainians, not all of them are nationalists in Ukraine."
"665","00:38:27,200","00:38:31,740","4.54","0.0463265306122449","0.0452063492063492","2.5","female","But if they are already nationalists, they're so passionate that we still need to learn from them,"
"666","00:38:32,200","00:38:34,200","2.0","0.058823529411764705","0.057227513227513224","2.0","female","Because they are all a little bit."
"667","00:38:34,200","00:38:35,200","1.0","0.037037037037037035","0.0452063492063492","2.5","female","And a little bit like this."
"668","00:38:35,200","00:38:37,645","2.445","0.07887096774193549","0.07559788359788361","1.5","female","And what language do you speak?"
"669","00:38:38,056","00:38:41,708","3.652","0.0664","0.06425396825396826","1.8","female","And if Ukraine becomes a nationalist, then we will burn"
"670","00:38:41,732","00:38:43,796","2.064","0.0688","0.06755555555555556","1.7","female","the commandments of the Party."
"671","00:38:44,200","00:38:45,780","1.58","0.05642857142857143","0.054603174603174605","2.1","female","That's why it was like that."
"672","00:38:45,805","00:38:53,026","7.221","0.08596428571428572","0.08321693121693122","1.3","female","In 1991, the communists voted for the creation of another state, of course, Ukraine."
"673","00:38:53,200","00:38:55,200","2.0","0.08333333333333333","0.08321693121693122","1.3","female","And what is the concept?"
"674","00:38:55,200","00:38:57,019","1.819","0.06737037037037037","0.06425396825396826","1.8","female","How do they see this state?"
"675","00:38:57,044","00:38:58,044","1.0","0.05263157894736842","0.05147089947089947","2.2","female","What did they want?"
"676","00:38:58,069","00:39:00,069","2.0","0.08","0.07559788359788361","1.5","female","They didn't see anything."
"677","00:39:00,094","00:39:01,094","1.0","0.058823529411764705","0.057227513227513224","2.0","female","They had to hide."
"678","00:39:01,119","00:39:02,119","1.0","0.03333333333333333","0.0452063492063492","2.5","female","This is the same conversation."
"679","00:39:02,144","00:39:03,144","1.0","0.06666666666666667","0.06425396825396826","1.8","female","Look, 33 years."
"680","00:39:03,169","00:39:05,169","2.0","0.058823529411764705","0.057227513227513224","2.0","female","We are standing next to that post."
"681","00:39:05,200","00:39:06,200","1.0","0.04","0.0452063492063492","2.5","female","And we are talking again."
"682","00:39:06,200","00:39:10,988","4.788","0.09576000000000001","0.09532275132275132","1.2","female","We will keep talking until the generation changes."
"683","00:39:11,694","00:39:17,268","5.574","0.19220689655172413","0.1903915343915344","0.6","female","When Yosep Zisels teaches us,"
"684","00:39:17,292","00:39:21,200","3.908","0.06856140350877193","0.06755555555555556","1.7","female","when I talk to him, I say, Yosep, you are a smart person."
"685","00:39:21,200","00:39:22,200","1.0","0.05","0.049439153439153435","2.3","female","You know everything."
"686","00:39:22,200","00:39:25,200","3.0","0.05357142857142857","0.05147089947089947","2.2","female","You were in prison for nationalism with such a nickname."
"687","00:39:25,200","00:39:28,805","3.605","0.08193181818181818","0.07559788359788361","1.5","female","And he says, well, it's the same as we have."
"688","00:39:28,830","00:39:32,980","4.15","0.05684931506849315","0.054603174603174605","2.1","female","He says, I mean, when they say 40 years, they were walking in the desert."
"689","00:39:33,200","00:39:34,641","1.441","0.07584210526315789","0.07559788359788361","1.5","female","So we are the same."
"690","00:39:34,666","00:39:36,981","2.315","0.051444444444444445","0.049439153439153435","2.3","female","I say, what do you mean, he says, well, look,"
"691","00:39:37,005","00:39:40,569","3.564","0.06988235294117646","0.06755555555555556","1.7","female","in the 90s, 10 years, the communists were in power."
"692","00:39:41,569","00:39:44,768","3.199","0.12303846153846153","0.1131005291005291","1.0","female","The 00s - Komsomol people."
"693","00:39:45,200","00:39:48,200","3.0","0.15789473684210525","0.1423068783068783","0.8","female","The 10s - pioneers."
"694","00:39:48,435","00:39:50,729","2.294","0.06747058823529412","0.06425396825396826","1.8","female","We have to survive the Octobrists."
"695","00:39:51,200","00:39:52,951","1.751","0.06037931034482758","0.057227513227513224","2.0","female","And now you are 40 years old."
"696","00:39:54,200","00:39:59,634","5.434","0.07057142857142858","0.06755555555555556","1.7","female","So now we still have 5 years, 4 years, 6 years, and we will almost lose them."
"697","00:40:00,200","00:40:01,200","1.0","0.2","0.1903915343915344","0.6","female","Here."
"698","00:40:01,200","00:40:03,200","2.0","0.05555555555555555","0.054603174603174605","2.1","female","What did they want from the country?"
"699","00:40:03,200","00:40:05,200","2.0","0.08695652173913043","0.08321693121693122","1.3","female","They were running away."
"700","00:40:05,200","00:40:08,200","3.0","0.06666666666666667","0.06425396825396826","1.8","female","I was one of the few, even among journalists."
"701","00:40:08,200","00:40:14,200","6.0","0.08823529411764706","0.08321693121693122","1.3","female","I went down to the cinema hall of the Verkhovna Rada on August 24th,"
"702","00:40:14,200","00:40:19,200","5.0","0.060240963855421686","0.057227513227513224","2.0","female","where the communists were going to decide how to vote for them on Independence Day."
"703","00:40:20,460","00:40:24,026","3.566","0.08915","0.08321693121693122","1.3","female","And I realized that the concept is this."
"704","00:40:24,962","00:40:27,200","2.238","0.054585365853658536","0.05147089947089947","2.2","female","There is a quiet life here, more or less."
"705","00:40:28,428","00:40:32,851","4.423","0.06601492537313433","0.06425396825396826","1.8","female","Kravchuk, the second secretary of the Central Committee, is a head."
"706","00:40:33,502","00:40:37,448","3.946","0.08578260869565217","0.08321693121693122","1.3","female","And what Yeltsin will do there, we don't know."
"707","00:40:37,473","00:40:40,200","2.727","0.043983870967741936","0.0452063492063492","2.5","female","And we are afraid of him because he is such an anti-communist."
"708","00:40:41,436","00:40:44,880","3.444","0.084","0.08321693121693122","1.3","female","And let's separate and protect ourselves."
"709","00:40:46,843","00:40:51,200","4.357","0.050662790697674424","0.049439153439153435","2.3","female","In Moscow, they will ban the Communist Party and maybe they will all be put in prison."
"710","00:40:51,200","00:40:52,200","1.0","0.058823529411764705","0.057227513227513224","2.0","female","Nobody knew then."
"711","00:40:52,200","00:40:56,200","4.0","0.08695652173913043","0.08321693121693122","1.3","female","Whether they will ban or not, imprison or not."
"712","00:40:56,663","00:41:01,980","5.317","0.06996052631578947","0.06755555555555556","1.7","female","And we are here, an autonomous Ukrainian republic, with our own legislation."
"713","00:41:02,503","00:41:05,508","3.005","0.054636363636363636","0.054603174603174605","2.1","female","The majority of the Verkhovna Rada are Communists, 239,"
"714","00:41:05,532","00:41:06,837","1.305","0.045","0.0452063492063492","2.5","female","with the Socialists together."
"715","00:41:06,862","00:41:09,955","3.093","0.08591666666666667","0.08321693121693122","1.3","female","And we will live as we lived before."
"716","00:41:09,980","00:41:14,788","4.808","0.1717142857142857","0.16228571428571428","0.7","female","We will not build communism,"
"717","00:41:14,812","00:41:20,200","5.388","0.07808695652173912","0.07559788359788361","1.5","female","maybe not even socialism, but at least we will not build nationalism."
"718","00:41:21,768","00:41:25,588","3.82","0.10324324324324324","0.10302645502645504","1.1","female","So wait, if Poland was a social camp,"
"719","00:41:25,612","00:41:29,696","4.084","0.05373684210526315","0.05147089947089947","2.2","female","then the leaders would come out and open the archives, at least, of the KGB."
"720","00:41:29,721","00:41:33,200","3.479","0.1023235294117647","0.09532275132275132","1.2","female","Listen, what are we talking about?"
"721","00:41:33,200","00:41:37,565","4.365","0.13640625","0.13104761904761905","0.9","female","In 1991, after the independence,"
"722","00:41:37,589","00:41:41,575","3.986","0.061323076923076925","0.060783068783068786","1.9","female","when it was announced that there would be a vote on December 1st,"
"723","00:41:41,600","00:41:45,200","3.6","0.05901639344262295","0.057227513227513224","2.0","female","presidential candidates began to emerge, including Chornovil."
"724","00:41:45,200","00:41:52,063","6.863","0.07980232558139536","0.07559788359788361","1.5","female","I came to him literally across the road, he lived in a hotel Kyiv, and I will not lie,"
"725","00:41:52,088","00:41:55,928","3.84","0.057313432835820896","0.057227513227513224","2.0","female","he did not say that he would win the election and become president."
"726","00:41:56,200","00:42:00,200","4.0","0.06666666666666667","0.06425396825396826","1.8","female","But everyone around him said that he would become president."
"727","00:42:02,538","00:42:06,024","3.486","0.06338181818181819","0.060783068783068786","1.9","female","And already in 1997, literally a year before his death,"
"728","00:42:06,048","00:42:12,175","6.127","0.10563793103448275","0.10302645502645504","1.1","female","we met, we had good relations with Vyacheslav Maksimovich."
"729","00:42:12,200","00:42:15,737","3.537","0.05704838709677419","0.054603174603174605","2.1","female","And he says, Mykola, it's good that I didn't become president."
"730","00:42:15,762","00:42:16,762","1.0","0.09090909090909091","0.08321693121693122","1.3","female","I say, why?"
"731","00:42:16,787","00:42:20,200","3.413","0.05019117647058823","0.049439153439153435","2.3","female","He says, well, I think that only now the civil war would have ended."
"732","00:42:20,922","00:42:25,152","4.23","0.07421052631578948","0.07144973544973544","1.6","female","90% of the population of Ukraine didn't have nationalism."
"733","00:42:25,200","00:42:27,200","2.0","0.08695652173913043","0.08321693121693122","1.3","female","The Ukrainian language?"
"734","00:42:27,200","00:42:28,716","1.516","0.05830769230769231","0.057227513227513224","2.0","female","What are we talking about?"
"735","00:42:29,764","00:42:36,995","7.231","0.09514473684210527","0.08321693121693122","1.3","female","I always joke that in Khreshchatyk five people spoke the Ukrainian language."
